ds,yhat
2017-05-04,401.79021916994884
2017-05-05,411.9729170214921
2017-05-06,423.8995383637481
2017-05-07,435.8487318589724
2017-05-08,450.10247572216855
2017-05-09,462.59493060109685
2017-05-10,488.04171170375537
2017-05-11,480.9386108446722
2017-05-12,489.3132364890856
2017-05-13,498.55159855055535
2017-05-14,507.0161086424043
2017-05-15,517.0924456394425
2017-05-16,524.8343902657584
2017-05-17,545.0886831956473
2017-05-18,532.4890896910163
2017-05-19,535.2032967739515
2017-05-20,538.7548280197681
2017-05-21,541.6366002809218
2017-05-22,546.3537161318948
2017-05-23,549.0647254013945
2017-05-24,564.7035215133518
2017-05-25,547.9711449698239
2017-05-26,547.0811845712923
2017-05-27,547.5809993724226
2017-05-28,547.9653958121208
2017-05-29,550.7203359697721
2017-05-30,551.9658652344716
2017-05-31,566.580354410255
2017-06-01,549.1952347358873
2017-06-02,547.9438026262369
2017-06-03,548.2861872941238
2017-06-04,548.6269742223608
2017-06-05,551.3629121468402
2017-06-06,552.5297417782489
2017-06-07,566.9300945848337
2017-06-08,549.1315018131694
2017-06-09,547.2179654324402
2017-06-10,546.6170766017462
2017-06-11,545.719088451108
2017-06-12,546.9253091810923
2017-06-13,546.2948189288868
2017-06-14,558.6714523001458
2017-06-15,538.6801092347272
2017-06-16,534.4758969010531
2017-06-17,531.5681663954293
2017-06-18,528.4359541283916
2017-06-19,527.5723187851183
2017-06-20,525.126720111966
2017-06-21,536.0275376294735
2017-06-22,514.9739565015532
2017-06-23,510.1808907963979
2017-06-24,507.1991728549975
2017-06-25,504.5276753991369
2017-06-26,504.6550004071396
2017-06-27,503.70000544874034
2017-06-28,516.5333667817853
2017-06-29,497.769480363613
2017-06-30,495.51241473721757
2017-07-01,495.17815560372196
2017-07-02,495.1097860686432
2017-07-03,497.6231799784624
2017-07-04,498.6523893411991
2017-07-05,512.8768042525753
2017-07-06,494.7192374893749
2017-07-07,492.0984743208368
2017-07-08,490.2583344708138
2017-07-09,487.38968319765706
2017-07-10,485.68275379607303
2017-07-11,480.9787457016072
2017-07-12,487.90256469782037
2017-07-13,460.86565695403243
2017-07-14,447.82229489666696
2017-07-15,434.10120319268015
2017-07-16,418.0288324773241
2017-07-17,401.9815477884407
2017-07-18,382.03563831120704
2017-07-19,373.09699785349363
2017-07-20,329.8994528020439
2017-07-21,300.7551630894173
2017-07-22,271.3790936485545
2017-07-23,240.50401279758196
2017-07-24,210.92346968323125
2017-07-25,179.13187453664517
2017-07-26,160.4437749178244
2017-07-27,109.9815687999868
2017-07-28,76.4153575213532
2017-07-29,45.77721949545082
2017-07-30,17.066642672141228
2017-07-31,-6.7151603151785935
2017-08-01,-28.932676237023088
2017-08-02,-34.2029319677103
2017-08-03,-67.41231319287482
2017-08-04,-79.97949809233535
2017-08-05,-86.04210794379213
2017-08-06,-86.85026632902321
2017-08-07,-79.72932225653892
2017-08-08,-68.44238938131679
2017-08-09,-38.07045999621579
2017-08-10,-34.0207861497783
2017-08-11,-8.2798427368474
2017-08-12,24.411304783688593
2017-08-13,62.17577812090883
2017-08-14,107.05126463416377
2017-08-15,154.64103117793908
2017-08-16,219.24748564878087
2017-08-17,254.87725767737192
2017-08-18,309.00114904949055
2017-08-19,366.3908071436914
2017-08-20,424.74836660893675
2017-08-21,485.76623716427287
2017-08-22,544.7858297185448
2017-08-23,615.9369324177479
2017-08-24,653.1465546055218
2017-08-25,703.9004874667419
2017-08-26,753.1653712512914
2017-08-27,798.7576043411548
2017-08-28,842.6561751471727
2017-08-29,880.5684910448031
2017-08-30,927.0610065879878
2017-08-31,936.5577042570316
2017-09-01,957.0899372892695
2017-09-02,974.1197363945977
2017-09-03,986.1531574043606
2017-09-04,995.7812543957123
2017-09-05,999.3179414549297
2017-09-06,1011.9169776880678
2017-09-07,988.5574547993746
2017-09-08,977.7816209185789
2017-09-09,965.5074398639136
2017-09-10,950.6327256519937
2017-09-11,936.0686579941139
2017-09-12,918.3721157730579
2017-09-13,912.8591850486666
2017-09-14,874.5892878714106
2017-09-15,852.1037759576129
2017-09-16,831.2413421443586
2017-09-17,810.7469880180854
2017-09-18,793.3121998764748
2017-09-19,775.2155686840825
2017-09-20,771.4459671878437
2017-09-21,736.6974518700265
2017-09-22,719.1194277534829
2017-09-23,704.1441040049024
2017-09-24,690.1076438151728
2017-09-25,679.302325091005
2017-09-26,667.6286204953308
2017-09-27,669.7290003183016
2017-09-28,639.9923420310483
2017-09-29,626.312234229425
