ds,yhat
2016-01-01,103.58528428697116
2016-01-02,95.25733168691266
2016-01-03,87.79293895875202
2016-01-04,83.75202976413766
2016-01-05,79.31550220265149
2016-01-06,89.40714579940845
2016-01-07,68.68636492232218
2016-01-08,65.29535094052756
2016-01-09,64.68285254655649
2016-01-10,65.22108442770707
2016-01-11,69.25323760618562
2016-01-12,72.74065298851929
2016-01-13,90.39161649592245
2016-01-14,76.6608121822025
2016-01-15,79.50286722154681
2016-01-16,84.20194264740843
2016-01-17,88.9937314709104
2016-01-18,96.11717238386012
2016-01-19,101.46481318755497
2016-01-20,119.71368646536206
2016-01-21,105.32567241623678
2016-01-22,106.30075736379058
2016-01-23,108.00515324039105
2016-01-24,108.79068742643778
2016-01-25,111.04285368476576
2016-01-26,110.82657304556363
2016-01-27,123.01167048975617
2016-01-28,102.26720986612224
2016-01-29,96.80828211873313
2016-01-30,92.21741201743981
2016-01-31,87.0571998968793
2016-02-01,83.91179718580241
2016-02-02,79.02646722261301
2016-02-03,87.42742828780507
2016-02-04,63.91129502103155
2016-02-05,56.78786442278249
2016-02-06,51.69853557700122
2016-02-07,47.22707261485533
2016-02-08,45.94036898693565
2016-02-09,44.02848829840957
2016-02-10,56.42616616250092
2016-02-11,37.80504090101323
2016-02-12,36.32027654893295
2016-02-13,37.43375263798316
2016-02-14,39.53038715384645
2016-02-15,44.96508344198844
2016-02-16,49.70938988814032
2016-02-17,68.47985686048997
2016-02-18,55.737151240032404
2016-02-19,59.43938319040939
2016-02-20,64.87161579421957
2016-02-21,70.26793118435728
2016-02-22,77.86336804138506
2016-02-23,83.54466552554368
2016-02-24,101.98167113447306
2016-02-25,87.62837640678839
2016-02-26,88.47697220074917
2016-02-27,89.88686666263669
2016-02-28,90.20504825413673
2016-02-29,91.8151534842811
2016-03-01,90.78425392935173
2016-03-02,101.98933195990145
2016-03-03,80.11255014444083
2016-03-04,73.388872083884
2016-03-05,67.42816390609096
2016-03-06,60.8283594514607
2016-03-07,56.21725826903514
2016-03-08,49.89218282993937
2016-03-09,56.93967260693768
2016-03-10,32.224518321810365
2016-03-11,24.131876784790165
2016-03-12,18.384757180234203
2016-03-13,13.65359773241397
2016-03-14,12.595607908398392
2016-03-15,11.49317593228568
2016-03-16,25.3735575477686
2016-03-17,8.999151626449475
2016-03-18,10.612069258900306
2016-03-19,15.755218356666091
2016-03-20,22.886520892546457
2016-03-21,34.423806171646675
2016-03-22,46.38952208157889
2016-03-23,73.53730102543591
2016-03-24,70.34949075331974
2016-03-25,84.78915093802334
2016-03-26,102.12852732335182
2016-03-27,120.57041209960306
