ds,yhat
2014-04-02,384.3046476478724
2014-04-03,386.3659688247467
2014-04-04,403.75168695284856
2014-04-05,421.7410733860623
2014-04-06,438.60020885894306
2014-04-07,456.6312580658296
2014-04-08,471.8194706346352
2014-04-09,498.95989585681
2014-04-10,492.6529333576183
2014-04-11,501.0522930936973
2014-04-12,509.68750713546274
2014-04-13,517.0775864127864
2014-04-14,525.7733977989005
2014-04-15,531.9979900915126
2014-04-16,550.7670439369933
2014-04-17,536.8787416250976
2014-04-18,538.6567849493559
2014-04-19,541.7688350765176
2014-04-20,544.837072102437
2014-04-21,550.4785243574803
2014-04-22,554.9444389774862
2014-04-23,573.2408790649022
2014-04-24,560.1198210029228
2014-04-25,563.8244261254775
2014-04-26,569.9106770227439
2014-04-27,576.861965662082
2014-04-28,587.1341496709731
2014-04-29,596.8001956571618
2014-04-30,620.6764281450413
2014-05-01,613.3194820550666
2014-05-02,622.7774538327299
2014-05-03,634.4172644422886
2014-05-04,646.5446517478459
2014-05-05,661.4541514823457
2014-05-06,675.0780457174685
2014-05-07,702.1161787320017
2014-05-08,697.0356442153585
2014-05-09,707.8237722234469
2014-05-10,719.8163914589956
2014-05-11,731.3177766209163
2014-05-12,744.649662002922
2014-05-13,755.7983509372394
2014-05-14,779.5418984424771
2014-05-15,770.4464724802839
2014-05-16,776.6154442251536
2014-05-17,783.5133210429805
2014-05-18,789.5810833660723
2014-05-19,797.2804611062979
2014-05-20,802.7363404601115
2014-05-21,820.8594324556346
2014-05-22,806.3384557027371
2014-05-23,807.3855173791871
2014-05-24,809.5569225965994
2014-05-25,811.3660671450325
2014-05-26,815.3260227942721
2014-05-27,817.5910481833472
2014-05-28,833.0791750480021
2014-05-29,816.4651111141765
2014-05-30,815.9271053025315
2014-05-31,816.9699408960196
2014-06-01,818.040623328766
2014-06-02,821.5742626297024
2014-06-03,823.6392573299481
2014-06-04,839.0637905845892
2014-06-05,822.432732782811
2014-06-06,821.8384461955126
2014-06-07,822.7075092925096
2014-06-08,823.4197865249234
2014-06-09,826.3572147605141
2014-06-10,827.5513008502392
2014-06-11,841.8112492278427
2014-06-12,823.7217457772065
2014-06-13,821.3938518438158
2014-06-14,820.2910124217415
2014-06-15,818.8466195728428
2014-06-16,819.5105462364779
2014-06-17,818.3937164690126
2014-06-18,830.3927281378857
2014-06-19,810.1836740755798
2014-06-20,805.9687542937093
2014-06-21,803.2978365944188
2014-06-22,800.6815696028511
2014-06-23,800.6336306919114
2014-06-24,799.3113409553197
2014-06-25,811.6368225690496
2014-06-26,792.2879915828868
2014-06-27,789.4431083118561
2014-06-28,788.6011500532156
2014-06-29,788.1946912568275
2014-06-30,790.6329251116634
2014-07-01,791.9440781192362
2014-07-02,806.899378847357
2014-07-03,790.0078257436412
2014-07-04,789.265394608233
2014-07-05,789.9808371477283
2014-07-06,790.39461340791
2014-07-07,792.7284243589698
2014-07-08,792.8344076993816
2014-07-09,805.3259540401302
2014-07-10,784.5791746719037
2014-07-11,778.4884445144228
2014-07-12,772.2979579028108
2014-07-13,764.2256360929158
2014-07-14,756.5166651575283
2014-07-15,745.0955621780474
2014-07-16,744.6964621295904
2014-07-17,709.8711905720764
2014-07-18,688.7372021478847
2014-07-19,666.8085714230663
2014-07-20,642.6157512231556
2014-07-21,618.7535616952181
2014-07-22,591.5264069268712
2014-07-23,576.0726783141116
2014-07-24,527.3574480960547
2014-07-25,493.917018959745
2014-07-26,461.67747762773007
2014-07-27,429.56386536648154
2014-07-28,400.5375758485897
2014-07-29,371.2312598572846
2014-07-30,357.0634787783156
2014-07-31,313.2224852761266
2014-08-01,288.4029564630557
2014-08-02,268.61806380523785
2014-08-03,252.80369898141964
2014-08-04,243.8526360864431
2014-08-05,238.24803796134523
2014-08-06,251.17863094017844
2014-08-07,237.5249597401571
2014-08-08,245.60053035377393
2014-08-09,260.97015657836704
2014-08-10,282.0622106463688
2014-08-11,311.21239187103345
2014-08-12,344.30821063425446
2014-08-13,395.91626259033643
2014-08-14,420.2814225602232
2014-08-15,465.08145799171723
2014-08-16,515.2590517961381
2014-08-17,568.6475998033965
2014-08-18,627.0280609345202
2014-08-19,685.7857299101832
2014-08-20,759.0486969168065
2014-08-21,800.6968386908151
2014-08-22,858.1245890658081
2014-08-23,916.0792670713184
2014-08-24,972.291162088248
2014-08-25,1028.5325391007286
2014-08-26,1080.2743728202784
2014-08-27,1141.822569992249
2014-08-28,1167.3225755679614
2014-08-29,1204.5157172529007
2014-08-30,1238.5692256078573
2014-08-31,1267.6963369097352
2014-09-01,1294.2038927576605
2014-09-02,1314.1365328587967
2014-09-03,1342.3995571275373
2014-09-04,1333.7496904159766
2014-09-05,1336.5374539031575
2014-09-06,1336.5234324533005
2014-09-07,1332.4851905512664
2014-09-08,1327.252580298088
2014-09-09,1317.340842743738
2014-09-10,1318.063850798741
2014-09-11,1284.5169592254156
2014-09-12,1265.3133518814798
2014-09-13,1246.3963107885806
2014-09-14,1225.7443272923801
2014-09-15,1207.1063896569317
2014-09-16,1186.9376836313386
2014-09-17,1180.4170989287181
2014-09-18,1142.436299943909
2014-09-19,1121.3439742561022
2014-09-20,1102.7674500189937
2014-09-21,1085.2282452679888
2014-09-22,1071.1890172584986
2014-09-23,1056.7009598589643
2014-09-24,1056.5335760961957
2014-09-25,1025.1758141387363
2014-09-26,1010.5919369085008
2014-09-27,998.0540015648556
2014-09-28,985.7672208494921
2014-09-29,975.9254150501998
2014-09-30,964.3653818962192
2014-10-01,965.7019352685161
2014-10-02,934.332473881873
2014-10-03,918.1943752839006
2014-10-04,902.5970705847728
2014-10-05,885.8451053009431
2014-10-06,870.2894813937783
2014-10-07,851.9762442893798
2014-10-08,845.7742482333508
2014-10-09,806.3711841699569
2014-10-10,782.0214225613249
2014-10-11,758.3678102126047
2014-10-12,734.0540285590823
2014-10-13,711.7651203702746
2014-10-14,687.8654614667337
2014-10-15,677.5164157189884
2014-10-16,635.6630459831434
2014-10-17,610.773697350148
2014-10-18,588.6548239300115
2014-10-19,568.0578606028796
2014-10-20,551.7158972404322
2014-10-21,535.9795351192669
2014-10-22,535.9342168734073
2014-10-23,506.38840447540986
2014-10-24,495.6163724810957
2014-10-25,489.1778893489884
2014-10-26,485.53144368731387
2014-10-27,487.0785865701622
2014-10-28,489.808547052481
2014-10-29,508.42515995372
2014-10-30,497.3452057842965
2014-10-31,504.45164104299704
2014-11-01,514.9236965880651
2014-11-02,526.8602081613451
2014-11-03,542.3334680571136
2014-11-04,557.0424915003091
2014-11-05,585.4474991818388
2014-11-06,581.774510733636
2014-11-07,593.7733604134572
2014-11-08,606.5509883724328
2014-11-09,618.1962931083232
2014-11-10,630.8338033921829
2014-11-11,640.2750808201149
2014-11-12,661.1497194885318
2014-11-13,647.9049477245785
2014-11-14,648.5572953701518
2014-11-15,648.5183688654839
2014-11-16,646.2112403473714
2014-11-17,644.1149543868509
2014-11-18,638.4063265290443
2014-11-19,644.0811731104338
2014-11-20,615.944252494503
2014-11-21,602.3516503070133
2014-11-22,589.0279069883791
2014-11-23,574.6746289470448
2014-11-24,562.0082949064981
2014-11-25,547.3966065950569
2014-11-26,545.9756605569545
2014-11-27,512.63731724011
2014-11-28,495.770552298314
2014-11-29,481.07909602258474
2014-11-30,467.1920652447742
2014-12-01,456.7052193240911
2014-12-02,445.82206908758275
2014-12-03,449.47695881402376
2014-12-04,422.32930923393553
2014-12-05,412.5125925954583
2014-12-06,405.4601126104182
2014-12-07,399.52404830529434
2014-12-08,397.02514314355125
2014-12-09,393.9020204967977
2014-12-10,404.842007448155
2014-12-11,384.2824333767614
2014-12-12,380.1657757756127
2014-12-13,377.7705560685535
2014-12-14,375.3343076751445
2014-12-15,375.10589790303754
2014-12-16,372.9961245276962
2014-12-17,383.7084497950125
2014-12-18,361.73886018662347
2014-12-19,355.12828638578213
2014-12-20,349.2895860597213
2014-12-21,342.625546092451
2014-12-22,337.5753504327738
2014-12-23,330.2586240085589
2014-12-24,335.5991241383217
2014-12-25,308.3172891579323
2014-12-26,296.675306007918
2014-12-27,286.2969257494318
2014-12-28,275.7787022481164
2014-12-29,267.73030451923347
2014-12-30,258.41319720231684
2014-12-31,262.85991889604924
