fecha,UI,abierto/cerrado
2010-10-05,,1
2010-10-06,,1
2010-10-07,,1
2010-10-08,,1
2010-10-09,,1
2010-10-10,,1
2010-10-11,1810.03675,1
2010-10-12,1368.3425,1
2010-10-13,329.28499999999997,1
2010-10-14,763.6625,1
2010-10-15,1839.325,1
2010-10-16,1204.0900000000001,1
2010-10-17,1524.815,1
2010-10-18,890.19,1
2010-10-19,377.1625,1
2010-10-20,504.172,1
2010-10-21,-275.1887,1
2010-10-22,-372.95625,1
2010-10-23,24.1475,1
2010-10-24,10.53175,1
2010-10-25,1082.93,1
2010-10-26,39.245775,1
2010-10-27,-92.54785000000001,1
2010-10-28,-515.225,1
2010-10-29,-1621.1975,1
2010-10-30,-3100.775,1
2010-10-31,899.775,1
2010-11-01,607.99,1
2010-11-02,-59.111200000000004,1
2010-11-03,-38.77182500000001,1
2010-11-04,575.9449999999999,1
2010-11-05,223.79125,1
2010-11-06,180.7825,1
2010-11-07,568.1899999999999,1
2010-11-08,-737.4449999999999,1
2010-11-09,354.73799999999994,1
2010-11-10,111.33375,1
2010-11-11,-1540.0700000000002,1
2010-11-12,-2078.775,1
2010-11-13,-4999.35,1
2010-11-14,-216.03975,1
2010-11-15,-124.62975000000002,1
2010-11-16,-3298.4925000000003,1
2010-11-17,-203.981655,1
2010-11-18,-374.1425,1
2010-11-19,-1481.8874999999998,1
2010-11-20,-200.615,0
2010-11-21,1483.6325,0
2010-11-22,79.215,0
2010-11-23,-208.948,0
2010-11-24,540.08,0
2010-11-25,88.04325,0
2010-11-26,338.4825,0
2010-11-27,-11.908250000000002,0
2010-11-28,-25.147749999999995,0
2010-11-29,-771.3125,0
2010-11-30,-310.44,0
2010-12-01,1.6895000000000007,0
2010-12-02,36.979749999999996,0
2010-12-03,-165.551925,0
2010-12-04,-3094.125,0
2010-12-05,-2907.8,0
2010-12-06,-1156.52,0
2010-12-07,-1907.0375000000001,0
2010-12-08,915.5325,0
2010-12-09,1354.5625,0
2010-12-10,-97.92125,0
2010-12-11,-221.20875,0
2010-12-12,-788.0325,0
2010-12-13,,0
2010-12-14,476.4125,0
2010-12-15,1005.625,0
2010-12-16,98.91775,0
2010-12-17,-71.07424999999998,0
2010-12-18,-66.96875,0
2010-12-19,-1376.2925,0
2010-12-20,-1253.9925,0
2010-12-21,767.8025,0
2010-12-22,3158.4825,0
2010-12-23,920.9125,0
2010-12-24,-210.55075,0
2010-12-25,-128.02125,0
2010-12-26,-651.9275,0
2010-12-27,-4901.375,0
2010-12-28,-1405.3225,0
2010-12-29,-1552.6125000000002,0
2010-12-30,-890.9625000000001,0
2010-12-31,-329.308,0
2011-01-01,-167.55525,0
2011-01-02,0.4323999999999999,0
2011-01-03,-662.925,0
2011-01-04,-1017.55,0
2011-01-05,-2101.0,0
2011-01-06,-2197.8325,0
2011-01-07,-5027.475,0
2011-01-08,-1880.02045,0
2011-01-09,252.21759749999998,0
2011-01-10,-2239.84,0
2011-01-11,-659.5775,0
2011-01-12,-750.535,0
2011-01-13,-673.4725000000001,0
2011-01-14,-1406.5549999999998,0
2011-01-15,-1263.7975000000001,0
2011-01-16,-2888.875,0
2011-01-17,120.89949999999999,0
2011-01-18,1018.54,0
2011-01-19,-461.255,0
2011-01-20,-136.69899999999998,0
2011-01-21,-61.519000000000005,0
2011-01-22,339.30725,0
2011-01-23,1055.2475,0
2011-01-24,163.84,0
2011-01-25,101.5447,0
2011-01-26,168.3435,0
2011-01-27,-4.868249999999999,0
2011-01-28,350.0822,0
2011-01-29,701.4,0
2011-01-30,760.1802,0
2011-01-31,294.50350000000003,0
2011-02-01,487.265,0
2011-02-02,63.48175,0
2011-02-03,169.46175,0
2011-02-04,-7.44285,0
2011-02-05,6.37725,0
2011-02-06,-177.61175,0
2011-02-07,-1285.5025,0
2011-02-08,-3534.55,0
2011-02-09,-2132.35,0
2011-02-10,-1877.4,0
2011-02-11,-2642.82125,0
2011-02-12,-577.507,0
2011-02-13,-2856.5575,0
2011-02-14,-2081.1125,0
2011-02-15,-943.3525,0
2011-02-16,-3450.05,0
2011-02-17,609.64425,0
2011-02-18,-2982.375,0
2011-02-19,-146.87825,0
2011-02-20,-1069.3925,0
2011-02-21,-1169.1999999999998,0
2011-02-22,7.008524999999999,0
2011-02-23,-44.7191925,0
2011-02-24,78.3759,0
2011-02-25,147.645,0
2011-02-26,347.05500000000006,0
2011-02-27,788.14,0
2011-02-28,776.5150000000001,0
2011-03-01,1129.0025,0
2011-03-02,1551.7175,0
2011-03-03,1347.7775,0
2011-03-04,317.2265,0
2011-03-05,-113.922225,0
2011-03-06,68.02275,0
2011-03-07,101.41075,0
2011-03-08,320.57975,0
2011-03-09,2205.33,0
2011-03-10,780.6975,0
2011-03-11,-59.6862,0
2011-03-12,-82.32,0
2011-03-13,921.6597499999999,0
2011-03-14,953.6775,0
2011-03-15,-594.85675,0
2011-03-16,485.662625,0
2011-03-17,544.16075,0
2011-03-18,293.14725,0
2011-03-19,771.84,0
2011-03-20,389.4275,0
2011-03-21,418.65725,0
2011-03-22,870.0047500000001,0
2011-03-23,171.021,0
2011-03-24,,0
2011-03-25,,0
2011-03-26,,0
2011-03-27,,0
2011-03-28,,0
2011-03-29,,0
2011-03-30,,0
2011-03-31,,0
2011-04-01,,0
2011-04-02,,0
2011-04-03,,0
2011-04-04,,0
2011-04-05,,0
2011-04-06,,0
2011-04-07,,0
2011-04-08,,0
2011-04-09,,0
2011-04-10,,0
2011-04-11,,0
2011-04-12,1935.85,0
2011-04-13,832.9175,0
2011-04-14,2951.225,0
2011-04-15,3266.775,0
2011-04-16,1295.5497500000001,0
2011-04-17,7.746299999999998,0
2011-04-18,9.244250000000001,0
2011-04-19,19.40100000000001,1
2011-04-20,226.527305,1
2011-04-21,409.16625,1
2011-04-22,506.254,1
2011-04-23,2667.275,1
2011-04-24,3879.425,1
2011-04-25,3278.125,1
2011-04-26,2222.775,1
2011-04-27,555.63175,1
2011-04-28,159.735,1
2011-04-29,94.3319125,1
2011-04-30,949.06145,1
2011-05-01,1117.9025000000001,1
2011-05-02,1327.75,1
2011-05-03,-7.850000000000001,1
2011-05-04,-632.9625,1
2011-05-05,-840.7475000000001,1
2011-05-06,,1
2011-05-07,-2750.125,1
2011-05-08,-1087.1125,1
2011-05-09,225.34499999999997,1
2011-05-10,2627.4750000000004,1
2011-05-11,2287.75,1
2011-05-12,2524.15,1
2011-05-13,733.08,1
2011-05-14,6580.85,1
2011-05-15,3459.175,1
2011-05-16,401.17499999999995,1
2011-05-17,624.375,1
2011-05-18,3891.75,1
2011-05-19,4560.2,1
2011-05-20,3063.075,1
2011-05-21,660.62,1
2011-05-22,2228.3975,1
2011-05-23,1885.345,1
2011-05-24,2912.8,1
2011-05-25,1970.67,1
2011-05-26,6907.799999999999,1
2011-05-27,5393.975,1
2011-05-28,1132.0075,1
2011-05-29,468.69825000000003,1
2011-05-30,1596.839,1
2011-05-31,5121.45,1
2011-06-01,3524.825,1
2011-06-02,2553.96,1
2011-06-03,2270.025,1
2011-06-04,2178.3475,1
2011-06-05,3919.1,1
2011-06-06,3642.1,1
2011-06-07,496.60925,1
2011-06-08,85.1745,1
2011-06-09,32.63175,1
2011-06-10,553.5620000000001,1
2011-06-11,104.4045,1
2011-06-12,-717.765,1
2011-06-13,-863.3375,1
2011-06-14,-217.58800000000002,1
2011-06-15,-332.84285,1
2011-06-16,-6.915749999999999,1
2011-06-17,-991.8314999999999,1
2011-06-18,-69.46815000000001,1
2011-06-19,-14.8095,1
2011-06-20,-126.26842500000001,1
2011-06-21,-773.1550000000001,1
2011-06-22,76.587975,1
2011-06-23,2327.53825,1
2011-06-24,2878.55,1
2011-06-25,215.26935,1
2011-06-26,126.8735,1
2011-06-27,211.62275,1
2011-06-28,3675.225,1
2011-06-29,7784.5,1
2011-06-30,4628.35,1
2011-07-01,843.9274999999999,1
2011-07-02,-157.286775,1
2011-07-03,1978.5035,1
2011-07-04,-234.945,1
2011-07-05,-559.7725,1
2011-07-06,25.01995,1
2011-07-07,-144.4225,1
2011-07-08,-1739.3452499999999,1
2011-07-09,220.07630999999998,1
2011-07-10,1615.535,1
2011-07-11,140.143975,1
2011-07-12,3083.785,1
2011-07-13,912.625,1
2011-07-14,1237.612175,1
2011-07-15,662.54125,1
2011-07-16,47.977999999999994,1
2011-07-17,591.3625,1
2011-07-18,-342.2575,1
2011-07-19,1109.81,1
2011-07-20,106.573,1
2011-07-21,2556.8224999999998,1
2011-07-22,3992.025,1
2011-07-23,4252.225,1
2011-07-24,2087.4900000000002,1
2011-07-25,517.25625,1
2011-07-26,3102.425,1
2011-07-27,4300.325,1
2011-07-28,3890.9750000000004,1
2011-07-29,944.9425,1
2011-07-30,3773.025,1
2011-07-31,836.61,1
2011-08-01,1157.9075,1
2011-08-02,582.0822499999999,0
2011-08-03,-360.00849999999997,0
2011-08-04,-631.9094,0
2011-08-05,-379.776,0
2011-08-06,-789.425,0
2011-08-07,-41.81545,0
2011-08-08,1873.47575,0
2011-08-09,3999.925,0
2011-08-10,2575.95,0
2011-08-11,4656.525,0
2011-08-12,2256.2212499999996,0
2011-08-13,-52.782624999999996,0
2011-08-14,,0
2011-08-15,559.0225,0
2011-08-16,1483.94,1
2011-08-17,22.76595,1
2011-08-18,1057.808225,1
2011-08-19,442.4925,1
2011-08-20,227.78300000000002,1
2011-08-21,112.3063875,1
2011-08-22,127.64675,1
2011-08-23,540.5325,1
2011-08-24,33.01950000000001,1
2011-08-25,-353.73249999999996,1
2011-08-26,-127.94075000000001,1
2011-08-27,1122.937,1
2011-08-28,259.78125,1
2011-08-29,-86.591775,1
2011-08-30,-1167.455,1
2011-08-31,-2728.05,1
2011-09-01,-191.871925,1
2011-09-02,217.1965,1
2011-09-03,-608.10325,1
2011-09-04,530.2375,1
2011-09-05,125.39,1
2011-09-06,116.92975,1
2011-09-07,-216.0994025,1
2011-09-08,61.038650000000004,1
2011-09-09,-727.145,1
2011-09-10,-1269.855,1
2011-09-11,-1824.5025,1
2011-09-12,-503.6585,1
2011-09-13,2617.7650000000003,1
2011-09-14,1714.095,1
2011-09-15,-92.06575000000001,1
2011-09-16,2759.3725,1
2011-09-17,834.0575,1
2011-09-18,669.7075,1
2011-09-19,995.865375,1
2011-09-20,227.5908125,1
2011-09-21,2193.79,1
2011-09-22,917.865,1
2011-09-23,-38.14475,1
2011-09-24,-931.17675,1
2011-09-25,-525.325,1
2011-09-26,-64.90175,1
2011-09-27,53.76575,1
2011-09-28,-79.16745,1
2011-09-29,-262.688975,1
2011-09-30,-612.935,1
2011-10-01,-57.30525000000001,1
2011-10-02,-228.4545,1
2011-10-03,24.729750000000003,1
2011-10-04,780.932,1
2011-10-05,803.555,1
2011-10-06,781.6775,1
2011-10-07,,1
2011-10-08,,1
2011-10-09,,1
2011-10-10,-47.791,1
2011-10-11,,1
2011-10-12,590.5575,1
2011-10-13,120.69525,1
2011-10-14,135.628,1
2011-10-15,32.484,1
2011-10-16,-172.52325000000002,1
2011-10-17,-0.25722500000000004,1
2011-10-18,274.60524999999996,1
2011-10-19,854.4512,1
2011-10-20,1681.4499999999998,1
2011-10-21,-102.97725,1
2011-10-22,-437.4775,1
2011-10-23,-5175.835,1
2011-10-24,-413.79485,1
2011-10-25,-950.54,1
2011-10-26,-7882.65,1
2011-10-27,1811.9675000000002,1
2011-10-28,245.52575000000002,1
2011-10-29,-142.03900000000002,1
2011-10-30,-387.7475,1
2011-10-31,-2194.5325,1
2011-11-01,-1860.55,1
2011-11-02,-7412.125,1
2011-11-03,-3539.8,1
2011-11-04,-409.398775,1
2011-11-05,741.6075000000001,1
2011-11-06,368.57399999999996,1
2011-11-07,-38.70375,1
2011-11-08,-3358.7775,1
2011-11-09,-1195.229825,1
2011-11-10,-2889.9625,1
2011-11-11,-719.325,1
2011-11-12,-3228.59,1
2011-11-13,-3246.0,1
2011-11-14,-3446.5750000000003,1
2011-11-15,39.39549999999997,1
2011-11-16,-0.7852500000000067,1
2011-11-17,-341.065,1
2011-11-18,-4404.7,1
2011-11-19,-634.945,1
2011-11-20,284.549925,1
2011-11-21,196.65774999999996,1
2011-11-22,2310.3875,1
2011-11-23,1426.2,1
