ds,yhat
2024-06-19,0.9334866524337166
2024-06-20,0.9395742577867805
2024-06-21,0.9400782338400602
2024-06-22,0.9404417957863003
2024-06-23,0.9329410094558713
2024-06-24,0.9386231657622255
2024-06-25,0.942080540905246
2024-06-26,0.9336616010698693
2024-06-27,0.937992908236006
2024-06-28,0.9363513612442407
2024-06-29,0.9341821157319551
2024-06-30,0.9237729632543482
2024-07-01,0.9261924472036172
2024-07-02,0.926063107148386
2024-07-03,0.9137719304230584
2024-07-04,0.9139912943833403
2024-07-05,0.9080500660460953
2024-07-06,0.901450239967691
2024-07-07,0.8865399353489846
2024-07-08,0.8844500727587765
2024-07-09,0.8798661656078597
2024-07-10,0.8632373480640481
2024-07-11,0.8592959636947234
2024-07-12,0.8494274191703562
2024-07-13,0.8391857171070847
2024-07-14,0.8209655168770811
2024-07-15,0.8159380654387384
2024-07-16,0.808822448205532
2024-07-17,0.7900942893944659
2024-07-18,0.7845052266292611
2024-07-19,0.7734528574718651
2024-07-20,0.7624965585038082
2024-07-21,0.7440300061037868
2024-07-22,0.7392177158430481
2024-07-23,0.7327670208900412
2024-07-24,0.7151375858401986
2024-07-25,0.7110617455296925
2024-07-26,0.701915330373409
2024-07-27,0.6932343430992891
2024-07-28,0.6773882819462217
2024-07-29,0.6755173960571431
2024-07-30,0.6723052662868882
2024-07-31,0.6581887856672028
2024-08-01,0.6578788127244362
2024-08-02,0.6527311492523116
2024-08-03,0.6482632042848006
2024-08-04,0.6368271431760459
2024-08-05,0.6395468182345535
2024-08-06,0.6410898913891426
2024-08-07,0.6318772463641579
2024-08-08,0.6366029919864431
2024-08-09,0.6366047408702022
2024-08-10,0.6373795609446341
2024-08-11,0.6312564362579639
2024-08-12,0.6393325714892099
2024-08-13,0.6462449876864526
2024-08-14,0.6423795414142658
2024-08-15,0.6523906999618406
2024-08-16,0.6575717829533716
2024-08-17,0.6633710878833252
2024-08-18,0.6620647490892291
2024-08-19,0.6746936699727185
2024-08-20,0.6858359731800433
2024-08-21,0.6858170897061303
2024-08-22,0.6992307999914695
2024-08-23,0.7073109097325969
2024-08-24,0.7154489428665386
2024-08-25,0.7158686596013695
2024-08-26,0.7295646921765706
2024-08-27,0.741076691767499
2024-08-28,0.7407010535082948
2024-08-29,0.7530134776377341
2024-08-30,0.7592419950488963
2024-08-31,0.7647857876209572
2024-09-01,0.7618905631965976
2024-09-02,0.7715877355966537
2024-09-03,0.7784687680305499
2024-09-04,0.7728967204023404
2024-09-05,0.7795282417512158
2024-09-06,0.7796856299201927
2024-09-07,0.778874293802066
2024-09-08,0.7694563944164512
2024-09-09,0.7725879429583524
2024-09-10,0.7729907528756107
2024-09-11,0.7611613353960135
2024-09-12,0.7618900378276312
2024-09-13,0.7566301126309013
2024-09-14,0.7510121247226769
2024-09-15,0.737514549756005
2024-09-16,0.7373979203749921
2024-09-17,0.735473996610306
2024-09-18,0.7223121270046635
2024-09-19,0.7227561728380135
2024-09-20,0.7182917502542642
2024-09-21,0.7145592563098178
2024-09-22,0.7040235801949233
2024-09-23,0.7079078935054528
2024-09-24,0.7109630196949356
2024-09-25,0.7036745593878161
2024-09-26,0.7107811395516702
2024-09-27,0.7136435222822501
2024-09-28,0.7177600056913563
2024-09-29,0.7154389707235121
2024-09-30,0.7277359074413879
2024-10-01,0.7392263490078601
2024-10-02,0.7402168082700521
2024-10-03,0.7552669952765866
2024-10-04,0.7655629561580207
2024-10-05,0.776436467299494
2024-10-06,0.7800414393786379
2024-10-07,0.7972945674678066
2024-10-08,0.812651562587078
2024-10-09,0.8163209737783815
2024-10-10,0.8327888025521119
2024-10-11,0.8431934851423298
2024-10-12,0.8528465248431006
2024-10-13,0.853909492192316
2024-10-14,0.8673346083844649
2024-10-15,0.8776402431898324
2024-10-16,0.8751233493348354
2024-10-17,0.8843820649053156
2024-10-18,0.8866881051297011
2024-10-19,0.887504286890181
2024-10-20,0.8791579784925188
2024-10-21,0.8827777766835796
2024-10-22,0.8830648384719615
2024-10-23,0.8705009932051373
2024-10-24,0.8698669745264773
2024-10-25,0.8626105033957187
2024-10-26,0.8543596742476367
2024-10-27,0.8375925415961692
2024-10-28,0.8335703071335254
2024-10-29,0.8271056236248592
2024-10-30,0.8087682181146746
2024-10-31,0.8034012373817633
2024-11-01,0.7924880946787378
2024-11-02,0.7816653009164504
2024-11-03,0.7633921910516764
2024-11-04,0.7588849411451282
2024-11-05,0.752886369851638
2024-11-06,0.7358736869215883
2024-11-07,0.732577535333598
2024-11-08,0.7243520348601806
2024-11-09,0.7166912259320531
2024-11-10,0.701902729418294
2024-11-11,0.7010459143036661
2024-11-12,0.698705957926622
2024-11-13,0.6852058495245164
2024-11-14,0.6851295721041956
2024-11-15,0.6796960620137413
2024-11-16,0.6742792427094288
2024-11-17,0.6610848547206215
2024-11-18,0.6610912914173146
2024-11-19,0.658825756274538
