fecha,ao
2018-10-11,112.8
2018-10-15,66.1
2018-10-19,70.9
2018-10-23,51.7
2018-10-30,83.3
2018-11-02,111.7
2018-11-05,76.0
2018-11-13,78.3
2018-11-16,72.7
2018-11-19,68.8
2018-11-30,52.5
2018-12-03,64.2
2018-12-07,49.4
2018-12-10,0.0
2018-12-17,0.0
2018-12-27,0.0
2019-01-04,0.0
2019-01-08,0.0
2019-01-15,0.0
2019-01-25,0.0
2019-01-30,0.0
2019-02-04,0.0
2019-02-13,0.0
2019-02-19,0.0
2019-02-26,0.0
2019-03-04,41.0
2019-03-06,82.5
2019-03-07,157.0
2019-03-08,146.5
2019-03-11,194.4
2019-03-15,304.4
2019-03-21,351.4
2019-03-27,124.7
2019-03-29,152.4
