ds,yhat
2015-10-07,701.0948661909651
2015-10-08,663.6099480593437
2015-10-09,641.0323788788985
2015-10-10,618.9439529883593
2015-10-11,595.9319719265467
2015-10-12,574.6315537248769
2015-10-13,551.3651925771037
2015-10-14,541.26176253288
2015-10-15,499.2443003370781
2015-10-16,473.7703543668998
2015-10-17,450.6472503534456
2015-10-18,428.63906420656355
2015-10-19,410.50305800676347
2015-10-20,392.6249671022831
2015-10-21,390.1354472423577
2015-10-22,357.8970826250279
2015-10-23,344.24575649119447
2015-10-24,334.8086984473597
2015-10-25,328.115912508101
2015-10-26,326.6426085185486
2015-10-27,326.45184850457065
2015-10-28,342.31950276760176
2015-10-29,328.73067108523657
2015-10-30,333.6311008948873
2015-10-31,342.25563046357945
2015-11-01,352.75006666555896
2015-11-02,367.22382588052875
2015-11-03,381.4022639947535
2015-11-04,409.76052139078905
2015-11-05,406.5277935296957
2015-11-06,419.4453452112289
2015-11-07,433.60492560608736
2015-11-08,447.05982810130473
2015-11-09,461.8938937762319
2015-11-10,473.86928126485583
2015-11-11,497.55886466962926
2015-11-12,487.34741740586963
2015-11-13,491.1849992913823
2015-11-14,494.4145398928674
2015-11-15,495.3900727235306
2015-11-16,496.5230718708753
2015-11-17,493.92601407962894
2015-11-18,502.535257021815
2015-11-19,477.1024689172774
2015-11-20,465.93830213657645
2015-11-21,454.7305752804948
2015-11-22,442.1536782448345
2015-11-23,430.9068928367837
2015-11-24,417.35096729753997
2015-11-25,416.62521917233954
2015-11-26,383.6345487993623
2015-11-27,366.7901626574325
2015-11-28,351.82633449232907
2015-11-29,337.40993754605347
2015-11-30,326.18041456083904
2015-12-01,314.389454478472
2015-12-02,317.0225397526049
2015-12-03,288.7915985343341
2015-12-04,277.8823801514534
2015-12-05,269.77867375440934
2015-12-06,262.8798745175086
2015-12-07,259.54932112586533
2015-12-08,255.7624237654423
2015-12-09,266.23649743916417
2015-12-10,245.43129367903992
2015-12-11,241.30362278467618
2015-12-12,239.13798157507446
2015-12-13,237.16951337465505
2015-12-14,237.6365784818541
2015-12-15,236.43184501420893
2015-12-16,248.23374466565068
2015-12-17,227.50725689154982
2015-12-18,222.2574253082634
2015-12-19,217.8575734203211
2015-12-20,212.6686370517352
2015-12-21,209.08701784848628
2015-12-22,203.1900252394184
2015-12-23,209.8609352573171
2015-12-24,183.78283424213063
2015-12-25,173.1848700437956
2015-12-26,163.66310430475647
2015-12-27,153.7926104356976
2015-12-28,146.1684428184568
2015-12-29,137.04475311032184
2015-12-30,141.454271679138
2015-12-31,114.1974873850155
