fecha,ao,abierto/cerrado
2014-11-10,713.7820305850124,0.0
2014-11-11,709.4696674332162,0.0
2014-11-12,703.9425452715367,0.0
2014-11-13,696.6772587285991,0.0
2014-11-14,689.3419494364146,0.0
2014-11-15,681.8680124849952,0.0
2014-11-16,673.7299262149363,0.0
2014-11-17,664.5014430652376,0.0
2014-11-18,654.1665275447739,0.0
2014-11-19,642.9330532689097,0.0
2014-11-20,630.3972450290047,0.0
2014-11-21,618.3374508101685,0.0
2014-11-22,606.7829202591786,0.0
2014-11-23,595.2910348062875,0.0
2014-11-24,583.5013002238247,0.0
2014-11-25,571.4445493525468,0.0
2014-11-26,559.3554154559723,0.0
2014-11-27,546.8360961736439,0.0
2014-11-28,535.6500115332658,0.0
2014-11-29,525.7910350993425,0.0
2014-11-30,516.7617300290889,0.0
2014-12-01,508.1288717850596,0.0
2014-12-02,499.8346614633085,0.0
2014-12-03,492.0116329658978,0.0
2014-12-04,484.1492049608251,0.0
2014-12-05,477.8904022619613,0.0
2014-12-06,473.1043393556115,0.0
2014-12-07,469.1678064516426,0.0
2014-12-08,465.5241459976765,0.0
2014-12-09,461.9977300705817,0.0
2014-12-10,458.61195126495966,0.0
2014-12-11,454.75859292625177,0.0
2014-12-12,451.9970261874476,0.0
2014-12-13,450.12875946475447,0.0
2014-12-14,448.4806256931449,0.0
2014-12-15,446.4647536479613,0.0
2014-12-16,443.8936068105115,0.0
2014-12-17,440.79799078233975,0.0
2014-12-18,436.5958990848205,0.0
2014-12-19,432.8906642051056,0.0
2014-12-20,429.5439737246084,0.0
2014-12-21,425.9570847116748,0.0
2014-12-22,421.6284428932562,0.0
2014-12-23,416.4660607002061,0.0
2014-12-24,410.6026341974775,0.0
2014-12-25,403.5613537846877,0.0
2014-12-26,397.0509641228657,0.0
2014-12-27,391.0357226756827,0.0
2014-12-28,385.01367795606353,0.0
2014-12-29,378.5715577128338,0.0
2014-12-30,371.69469827429816,0.0
2014-12-31,364.5800633771258,0.0
2015-01-01,356.8024480396743,0.0
2015-01-02,350.1020526471684,0.0
2015-01-03,344.4599392457424,0.0
2015-01-04,339.3739772891032,0.0
2015-01-05,334.4139868643101,0.0
2015-01-06,329.5324149603341,0.0
2015-01-07,324.8785661717554,0.0
2015-01-08,319.96435985446936,0.0
2015-01-09,316.46016172932025,0.0
2015-01-10,314.2663076501506,0.0
2015-01-11,312.7936858328586,0.0
2015-01-12,311.5215916295312,0.0
2015-01-13,310.31119094017384,0.0
2015-01-14,309.22252942803533,0.0
2015-01-15,307.6829761850865,0.0
2015-01-16,307.28556980672374,0.0
2015-01-17,307.8628102543022,0.0
2015-01-18,308.7691963525748,0.0
2015-01-19,309.4406663879488,0.0
2015-01-20,309.7092327597037,0.0
2015-01-21,309.62071548169024,0.0
2015-01-22,308.6034444962366,0.0
2015-01-23,308.26639425729417,0.0
2015-01-24,308.4723037150029,0.0
2015-01-25,308.61910520528227,0.0
2015-01-26,308.19785650278646,0.0
2015-01-27,307.1055157579441,0.0
2015-01-28,305.46052334582123,0.0
2015-01-29,302.769128458299,0.0
2015-01-30,300.720998323474,0.0
2015-01-31,299.2597419028068,0.0
2015-02-01,297.8617521800521,0.0
2015-02-02,296.0916413598624,0.0
2015-02-03,293.9126857781598,0.0
2015-02-04,291.50031632453414,0.0
2015-02-05,288.4066565034787,0.0
2015-02-06,286.3547008960726,0.0
2015-02-07,285.3078096793737,0.0
2015-02-08,284.7479547337095,0.0
2015-02-09,284.2310097388835,0.0
2015-02-10,283.69750526815045,0.0
2015-02-11,283.2868748901611,0.0
2015-02-12,282.50317091719296,0.0
2015-02-13,283.01080608909126,0.0
2015-02-14,284.7059484979261,0.0
2015-02-15,286.9969465178084,0.0
2015-02-16,289.3620087388456,0.0
2015-02-17,291.66248591853355,0.0
2015-02-18,293.9597026141331,0.0
2015-02-19,295.6832368119959,0.0
2015-02-20,298.4291239848484,0.0
2015-02-21,302.03353591611966,0.0
2015-02-22,305.8552393271227,0.0
2015-02-23,309.33499500721365,0.0
2015-02-24,312.3101895636147,0.0
2015-02-25,314.83260365284787,0.0
2015-02-26,316.33718366699054,0.0
2015-02-27,318.4402754131113,0.0
2015-02-28,321.01286627212835,0.0
2015-03-01,323.46215122858405,0.0
2015-03-02,325.2896077778532,0.0
2015-03-03,326.4039094064516,0.0
2015-03-04,326.93663128057,0.0
2015-03-05,326.40867563427474,0.0
2015-03-06,326.5259448830936,0.0
2015-03-07,327.24988535351287,0.0
2015-03-08,328.07629807469306,0.0
2015-03-09,328.5906849271176,0.0
2015-03-10,328.77854287528163,0.0
2015-03-11,328.8386401953224,0.0
2015-03-12,328.34727728827545,0.0
2015-03-13,329.05212774317675,0.0
2015-03-14,330.94134065125667,0.0
2015-03-15,333.5213474032731,0.0
2015-03-16,336.3716752608,0.0
2015-03-17,339.4552005378548,0.0
2015-03-18,342.93188084289136,0.0
2015-03-19,346.3239596791768,0.0
2015-03-20,351.3112151267985,0.0
2015-03-21,357.8018956318695,0.0
2015-03-22,365.2127351591479,0.0
2015-03-23,373.026287447775,0.0
2015-03-24,381.1039398534724,0.0
2015-03-25,389.5025661469724,0.0
2015-03-26,397.64272607048633,0.0
2015-03-27,407.1068949520117,0.0
2015-03-28,417.7132776370868,0.0
2015-03-29,428.7985124997549,0.0
2015-03-30,439.77742360985,0.0
2015-03-31,450.4581071459649,0.0
2015-04-01,460.86024653505126,0.0
2015-04-02,470.3845107118415,0.0
2015-04-03,480.6114785195981,0.0
2015-04-04,491.37561764283873,0.0
2015-04-05,502.04761324155686,0.0
2015-04-06,512.0932094774798,1.0
2015-04-07,521.3868708159625,1.0
2015-04-08,530.0281935820055,1.0
2015-04-09,537.5089724413816,1.0
2015-04-10,545.5094280483538,1.0
2015-04-11,553.9691986901212,1.0
2015-04-12,562.3664747022805,1.0
2015-04-13,570.2735292840952,1.0
2015-04-14,577.667047328435,1.0
2015-04-15,584.7412790876956,1.0
2015-04-16,591.0720185604359,1.0
2015-04-17,598.4100041974168,1.0
2015-04-18,606.749429626988,1.0
2015-04-19,615.6050190928905,1.0
2015-04-20,624.5659859788213,1.0
2015-04-21,633.6053276891711,1.0
2015-04-22,642.8925207116572,1.0
2015-04-23,651.9576369522492,1.0
2015-04-24,662.485483628615,1.0
2015-04-25,674.3854423466647,1.0
2015-04-26,687.0704334284669,1.0
2015-04-27,700.1089345093075,1.0
2015-04-28,713.2501717853922,1.0
2015-04-29,726.5270266520668,1.0
2015-04-30,739.3280438140935,1.0
2015-05-01,753.1953261096734,1.0
2015-05-02,767.8982373024817,1.0
2015-05-03,782.7162358353082,1.0
2015-05-04,796.9990093194644,1.0
2015-05-05,810.4822014985829,1.0
2015-05-06,823.1066253950323,1.0
2015-05-07,834.1888096205752,1.0
2015-05-08,845.2213067623702,1.0
2015-05-09,855.9482715424028,1.0
2015-05-10,865.6495769254085,1.0
2015-05-11,873.701598517107,1.0
2015-05-12,879.8929360429958,1.0
2015-05-13,884.2429597979883,1.0
2015-05-14,886.1710405451665,1.0
2015-05-15,887.2949202977925,1.0
2015-05-16,887.5037764840738,1.0
2015-05-17,886.2393075623829,1.0
2015-05-18,883.0530438204323,1.0
2015-05-19,877.918237087179,1.0
2015-05-20,871.0443114767859,1.0
2015-05-21,862.0418346618528,1.0
2015-05-22,852.7165722497501,1.0
2015-05-23,843.1382842527473,1.0
2015-05-24,832.9176967691252,1.0
2015-05-25,821.7599534830313,1.0
2015-05-26,809.7729948018468,1.0
2015-05-27,797.2789316472831,1.0
2015-05-28,783.9764469590352,1.0
2015-05-29,771.7328478843934,1.0
2015-05-30,760.6514734259146,1.0
2015-05-31,750.3479207735087,1.0
2015-06-01,740.5034087400912,1.0
2015-06-02,731.1737234485499,1.0
2015-06-03,722.6017943908552,1.0
2015-06-04,714.3818994829986,1.0
2015-06-05,708.2540732087192,1.0
2015-06-06,704.1743607558183,1.0
2015-06-07,701.5943083086958,1.0
2015-06-08,700.0179257128887,1.0
2015-06-09,699.3144775891834,1.0
2015-06-10,699.535057496523,1.0
2015-06-11,700.08084828692,1.0
2015-06-12,702.5015478064561,1.0
2015-06-13,706.5695108856163,1.0
2015-06-14,711.5629111078264,1.0
2015-06-15,716.8260793008085,1.0
2015-06-16,722.0853048310428,1.0
2015-06-17,727.2679951538621,1.0
2015-06-18,731.673049711258,1.0
2015-06-19,736.7708932594086,1.0
2015-06-20,742.278698985004,1.0
2015-06-21,747.4440979238263,1.0
2015-06-22,751.6055380060553,1.0
2015-06-23,754.5075979254807,1.0
2015-06-24,756.1191821856125,1.0
2015-06-25,755.8024948446727,1.0
2015-06-26,755.111287490761,1.0
2015-06-27,753.863969557221,1.0
2015-06-28,751.4249406784825,1.0
2015-06-29,747.2623750744916,1.0
2015-06-30,741.2608313111117,1.0
2015-07-01,733.5366814669627,1.0
2015-07-02,723.6043225600421,1.0
2015-07-03,713.1717270178196,1.0
2015-07-04,702.2109759339569,1.0
2015-07-05,690.2371835146753,1.0
2015-07-06,676.86408343213,1.0
2015-07-07,662.1146824318469,1.0
2015-07-08,646.2349980497695,1.0
2015-07-09,628.8588568021746,1.0
2015-07-10,611.8023139973761,1.0
2015-07-11,595.1333345929957,1.0
2015-07-12,578.45013122675,1.0
2015-07-13,561.4364108724716,1.0
2015-07-14,544.1719103766719,1.0
2015-07-15,526.9462081289726,1.0
2015-07-16,509.4237555401912,1.0
2015-07-17,493.4386551735591,1.0
2015-07-18,479.06479051228666,1.0
2015-07-19,465.8946703390948,1.0
2015-07-20,453.5952086371957,1.0
2015-07-21,442.2187935213982,1.0
2015-07-22,432.0176104899675,1.0
2015-07-23,422.60914727326735,1.0
2015-07-24,415.7713968238484,1.0
2015-07-25,411.5133595006873,1.0
2015-07-26,409.35420986753854,1.0
2015-07-27,408.879357576427,1.0
2015-07-28,410.0517700037784,1.0
2015-07-29,413.0265409381341,1.0
2015-07-30,417.3166554908445,1.0
2015-07-31,424.5884934270941,1.0
2015-08-01,434.7326991137546,1.0
2015-08-02,447.1438107906846,1.0
2015-08-03,461.27690467939135,1.0
2015-08-04,476.95964502226064,1.0
2015-08-05,494.2077438527925,1.0
2015-08-06,512.3917950517782,1.0
2015-08-07,533.0340331153628,1.0
2015-08-08,555.8806460710201,1.0
2015-08-09,580.1830288963152,1.0
2015-08-10,605.2562186711148,1.0
2015-08-11,630.7928802797303,1.0
2015-08-12,656.6808164210158,1.0
2015-08-13,682.1719291898467,1.0
2015-08-14,708.6811399096284,1.0
2015-08-15,735.8608475053096,1.0
2015-08-16,762.8842585131853,1.0
2015-08-17,789.005774066748,1.0
2015-08-18,813.876745787245,1.0
2015-08-19,837.3645181894807,1.0
2015-08-20,858.7226312457456,1.0
2015-08-21,879.4365592995487,1.0
2015-08-22,899.1609292176871,1.0
2015-08-23,917.1407034486372,1.0
2015-08-24,932.7252984865764,1.0
2015-08-25,945.6835284307692,1.0
2015-08-26,956.021367266734,1.0
2015-08-27,963.1504101794392,1.0
2015-08-28,968.6855100719132,1.0
2015-08-29,972.517157195862,1.0
2015-08-30,974.091941937239,1.0
2015-08-31,972.9693130512172,1.0
2015-09-01,969.1329903601402,1.0
2015-09-02,962.8050162796114,1.0
2015-09-03,953.61040519706,1.0
2015-09-04,943.3709504739122,1.0
2015-09-05,932.1738433581586,1.0
2015-09-06,919.6485307779368,1.0
2015-09-07,905.5201094906264,1.0
2015-09-08,889.9176967286561,1.0
2015-09-09,873.1858365431567,1.0
2015-09-10,855.0469673057099,1.0
2015-09-11,837.3935662541735,1.0
2015-09-12,820.355669491883,0.0
2015-09-13,803.5772251731191,0.0
2015-09-14,786.7695937224357,0.0
2015-09-15,770.0206365664283,0.0
2015-09-16,753.6074386331089,0.0
2015-09-17,737.1606610196478,0.0
2015-09-18,722.4590961219451,0.0
2015-09-19,709.5000665002256,0.0
2015-09-20,697.7790559015428,0.0
2015-09-21,686.8468065161409,1.0
2015-09-22,676.6222357341773,1.0
2015-09-23,667.2091232755254,1.0
2015-09-24,658.0644669953692,1.0
2015-09-25,650.7969804295356,1.0
2015-09-26,645.2412756194632,1.0
2015-09-27,640.7410260114125,1.0
2015-09-28,636.7092565005223,1.0
2015-09-29,632.9440358493557,1.0
2015-09-30,629.447455402593,1.0
2015-10-01,625.5957383578633,1.0
2015-10-02,622.9389129992874,1.0
2015-10-03,621.2755692512719,1.0
2015-10-04,619.9359853049965,1.0
2015-10-05,618.3417797113559,1.0
2015-10-06,616.3203886326222,1.0
2015-10-07,613.9222921032699,1.0
2015-10-08,610.5888878537995,1.0
2015-10-09,607.9495132605437,1.0
2015-10-10,605.8932129374037,1.0
2015-10-11,603.848625711867,1.0
2015-10-12,601.3402397842254,1.0
2015-10-13,598.299412981889,1.0
2015-10-14,594.8781802877022,1.0
2015-10-15,590.6138438928938,1.0
2015-10-16,587.2229387076293,1.0
2015-10-17,584.6702563139934,1.0
2015-10-18,582.4463772906221,1.0
2015-10-19,580.1220254922837,1.0
2015-10-20,577.6576927799972,1.0
2015-10-21,575.2165933370167,1.0
2015-10-22,572.328964137276,1.0
2015-10-23,570.6863096043518,1.0
2015-10-24,570.2112622281534,1.0
2015-10-25,570.3364818783608,1.0
2015-10-26,570.5608650384822,1.0
2015-10-27,570.7614561612096,1.0
2015-10-28,571.0090516771195,1.0
2015-10-29,570.735434290927,1.0
2015-10-30,571.5307486101173,1.0
2015-10-31,573.2165973188382,1.0
2015-11-01,575.1281851754936,1.0
2015-11-02,576.6736864271227,1.0
2015-11-03,577.6491347812408,1.0
2015-11-04,578.0567386410485,1.0
2015-11-05,577.2744791604191,1.0
2015-11-06,576.8554321246243,1.0
2015-11-07,576.6023348708734,1.0
2015-11-08,575.8506812253637,1.0
2015-11-09,574.0284907095064,1.0
2015-11-10,570.9710376091613,1.0
2015-11-11,566.7384452448547,1.0
2015-11-12,560.784021725274,1.0
2015-11-13,554.7518124695904,1.0
2015-11-14,548.548939558467,1.0
2015-11-15,541.6260728968372,1.0
2015-11-16,533.5342528299102,1.0
2015-11-17,524.2364324719002,1.0
2015-11-18,513.921734659118,1.0
2015-11-19,502.1703937273912,1.0
2015-11-20,490.747952973491,1.0
2015-11-21,479.6743823590587,1.0
2015-11-22,468.5015521670405,1.0
2015-11-23,456.86736661592784,1.0
2015-11-24,444.8050012949656,1.0
2015-11-25,432.5553040227079,1.0
2015-11-26,419.7303812768831,1.0
2015-11-27,408.1069787937215,1.0
2015-11-28,397.69534336916377,1.0
2015-11-29,388.0170081617001,1.0
2015-11-30,378.6597960513146,1.0
2015-12-01,369.5884597203705,1.0
2015-12-02,360.9589778674034,1.0
2015-12-03,352.2844756933723,1.0
2015-12-04,345.23131200471886,1.0
2015-12-05,339.690943384662,1.0
2015-12-06,335.06092303667106,1.0
2015-12-07,330.80323848034163,1.0
2015-12-08,326.7583133082319,1.0
2015-12-09,322.9625985519964,1.0
2015-12-10,318.8176302074912,1.0
2015-12-11,315.88900855492216,1.0
2015-12-12,313.9808303584764,1.0
2015-12-13,312.41886176283083,0.0
2015-12-14,310.6105978189122,0.0
2015-12-15,308.366811934629,0.0
2015-12-16,305.70087421070514,0.0
2015-12-17,302.0169314982925,0.0
2015-12-18,298.9021731231584,0.0
2015-12-19,296.20034484170475,0.0
2015-12-20,293.29350623782034,0.0
2015-12-21,289.6602220846618,0.0
2015-12-22,285.18852504760144,0.0
2015-12-23,279.9916127825477,0.0
2015-12-24,273.5742176127385,0.0
2015-12-25,267.6281882750309,0.0
2015-12-26,262.102918358642,0.0
2015-12-27,256.4840293817841,0.0
2015-12-28,250.3485875924663,0.0
2015-12-29,243.6752768686148,0.0
2015-12-30,236.65756975987028,0.0
2015-12-31,228.86790556541055,0.0
2016-01-01,222.05147536342128,0.0
2016-01-02,216.19529705018488,0.0
2016-01-03,210.8060234374628,0.0
2016-01-04,205.46478331783845,0.0
2016-01-05,200.1374838959888,0.0
2016-01-06,194.98860775936183,0.0
2016-01-07,189.5464898758607,0.0
2016-01-08,185.4986373647424,0.0
2016-01-09,182.76272534331088,0.0
2016-01-10,180.7666511021348,0.0
2016-01-11,179.00587654019438,0.0
2016-01-12,177.35641022421987,0.0
2016-01-13,175.89138047827345,0.0
2016-01-14,174.0491009433972,0.0
2016-01-15,173.4311075337742,0.0
2016-01-16,173.87571899526023,0.0
2016-01-17,174.74042734196763,0.0
2016-01-18,175.46127948898828,0.0
2016-01-19,175.86754220233763,0.0
2016-01-20,175.99955362624365,0.0
2016-01-21,175.2776271652151,0.0
2016-01-22,175.3004644789649,0.0
2016-01-23,175.91862172401358,0.0
