ds,yhat
2018-01-01,0.3370409195079026
2018-01-02,0.34447064111786607
2018-01-03,0.33260407019374333
2018-01-04,0.3318729990824591
2018-01-05,0.32370611993910187
2018-01-06,0.3202452434673803
2018-01-07,0.30926668984567524
2018-01-08,0.30257749991050864
2018-01-09,0.3008400373707461
2018-01-10,0.2793758592572589
2018-01-11,0.2688333104880715
2018-01-12,0.25086656804053786
2018-01-13,0.2378464058842945
2018-01-14,0.21777601322223628
2018-01-15,0.20268165439926344
2018-01-16,0.19343188109301662
2018-01-17,0.16553630980678968
2018-01-18,0.14980854885894496
2018-01-19,0.12804111790375144
2018-01-20,0.11271273492518996
2018-01-21,0.09190139065471392
2018-01-22,0.07767306759887294
2018-01-23,0.07089986283167293
2018-01-24,0.0470585546388147
2018-01-25,0.03689420218136674
2018-01-26,0.022096604036196066
2018-01-27,0.015009951738723881
2018-01-28,0.003549038898286505
2018-01-29,-0.0004081952870097494
2018-01-30,0.0038018757770105216
2018-01-31,-0.00856796340667032
2018-02-01,-0.0070069032766847394
2018-02-02,-0.010064149239903841
2018-02-03,-0.005633667528242348
2018-02-04,-0.006032412774479079
2018-02-05,0.00039760683612433123
2018-02-06,0.01411696119589545
2018-02-07,0.010196935939618568
2018-02-08,0.01899253426145231
2018-02-09,0.02182794327201143
2018-02-10,0.030714586729991278
2018-02-11,0.03327492687841915
2018-02-12,0.041141617632810656
2018-02-13,0.05478552191282915
2018-02-14,0.04932340144371539
2018-02-15,0.0551896566472595
2018-02-16,0.053819756190348955
2018-02-17,0.057365535658645994
2018-02-18,0.05361560247367836
2018-02-19,0.054390538345772343
2018-02-20,0.06036651330995124
2018-02-21,0.04687823041211092
2018-02-22,0.0445856959613643
2018-02-23,0.035152575716622225
2018-02-24,0.030956437684611093
2018-02-25,0.020004237211485365
2018-02-26,0.014322848645064612
2018-02-27,0.014778362280845614
2018-02-28,-0.0031248404666351925
2018-03-01,-0.008580657822447657
2018-03-02,-0.019805657753249828
2018-03-03,-0.0243309365902048
2018-03-04,-0.03408805732248099
2018-03-05,-0.037019247543937595
2018-03-06,-0.032258140008288305
2018-03-07,-0.0443300614574641
2018-03-08,-0.04248732851246273
2018-03-09,-0.04503177339922071
2018-03-10,-0.03960421109982959
2018-03-11,-0.0382675325805385
2018-03-12,-0.029113686450802923
2018-03-13,-0.011440920856370052
2018-03-14,-0.009950384089264963
2018-03-15,0.005922363054318591
2018-03-16,0.017688607244067955
2018-03-17,0.03752071367653842
2018-03-18,0.053172559688119625
2018-03-19,0.07637583246388391
2018-03-20,0.1076657524837416
2018-03-21,0.12218706865124651
2018-03-22,0.15036472858566785
2018-03-23,0.17358687746769863
2018-03-24,0.2039203666648226
2018-03-25,0.22903199917386496
2018-03-26,0.2605851817058322
2018-03-27,0.2990655652856918
2018-03-28,0.3195865514246402
2018-03-29,0.3525591079828908
2018-03-30,0.3793735966987457
2018-03-31,0.41211384838284226
2018-04-01,0.4384767718871015
2018-04-02,0.47016722810259165
2018-04-03,0.5077218126914275
2018-04-04,0.5263124849492224
2018-04-05,0.5564145439725351
2018-04-06,0.5794867062565441
2018-04-07,0.6076835665399192
2018-04-08,0.6287737663178606
2018-04-09,0.654533631179739
2018-04-10,0.6855699415590766
2018-04-11,0.6971227858557278
2018-04-12,0.7197329993588288
2018-04-13,0.7349219363445739
2018-04-14,0.7549038420118941
2018-04-15,0.767504125968094
2018-04-16,0.7845532692468419
2018-04-17,0.8067099950734091
2018-04-18,0.8092646141860335
2018-04-19,0.8228070077207914
2018-04-20,0.8289069539068685
2018-04-21,0.8398270249478401
2018-04-22,0.8434413178587347
2018-04-23,0.8516297170298883
2018-04-24,0.8651012895066836
2018-04-25,0.8591977006055879
2018-04-26,0.8645610965695247
2018-04-27,0.8628141516820791
2018-04-28,0.8662725052000824
2018-04-29,0.8628628587330187
2018-04-30,0.8645164463651684
2018-05-01,0.8719915002268239
2018-05-02,0.8606756273287154
2018-05-03,0.8612525780874667
2018-05-04,0.8553811420874906
2018-05-05,0.8554064376747146
2018-05-06,0.8492769089561716
2018-05-07,0.8489367856873985
2018-05-08,0.8551476706887813
2018-05-09,0.8432902098266639
2018-05-10,0.8440303601037094
2018-05-11,0.8389980211458874
2018-05-12,0.8404983199326532
2018-05-13,0.836428878191402
2018-05-14,0.8386728256817065
2018-05-15,0.8479212232109304
2018-05-16,0.8394758408858654
2018-05-17,0.8439167889759854
2018-05-18,0.8427827402197111
2018-05-19,0.8482839993026485
2018-05-20,0.8482217080025205
2018-05-21,0.8543829025799057
2018-05-22,0.8673650361494587
2018-05-23,0.8623808573967706
2018-05-24,0.8699280873633481
2018-05-25,0.8714715775668926
2018-05-26,0.8791581513129836
2018-05-27,0.8807373660993384
2018-05-28,0.8879578678757138
2018-05-29,0.9013929102449099
2018-05-30,0.8962458976999226
2018-05-31,0.9030203707602146
2018-06-01,0.9032021016057774
2018-06-02,0.9089734971340966
2018-06-03,0.908133552408341
2018-06-04,0.9124930403154266
2018-06-05,0.922698535264723
2018-06-06,0.9140361638968731
2018-06-07,0.917099542833855
2018-06-08,0.9134696214770348
2018-06-09,0.915426682150451
2018-06-10,0.9108678004569367
2018-06-11,0.9116995145165587
2018-06-12,0.918659365061225
2018-06-13,0.9071172630872396
2018-06-14,0.9077412067184976
2018-06-15,0.9021751231565361
2018-06-16,0.9027491405805423
2018-06-17,0.8973956387223709
2018-06-18,0.8980408647046714
2018-06-19,0.9054258050826106
2018-06-20,0.89490729002211
2018-06-21,0.8971238602559936
2018-06-22,0.8936741711856732
